avg_rain,Nitrogen,POTASH,PHOSPHATE,INCEPTISOLS,LOAMY_ALFISOL,ORTHIDS,PSAMMENTS,SANDY_ALFISOL,UDOLLS_UDALFS,UDUPTS_UDALFS,USTALF_USTOLLS,VERTIC_SOILS,VERTISOLS,RICE_YIELD
52.04166666666666,19500.0,846,12182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,1333.08
104.925,15197.0,864,7618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,1361.11
46.43333333333334,19002.0,1062,8081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,1407.22
53.35833333333334,24755.0,1579,10019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,2627.35
75.96666666666667,6774.0,421,3821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,1216.62
66.91666666666666,7324.0,418,4468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,1137.53
31.34166666666667,12456.0,689,7498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,1047.95
61.65833333333333,18777.0,1107,10162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,2057.93
102.05833333333334,21318.0,313,8514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,2935.24
45.10833333333334,23150.0,501,9939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,1434.03
62.43333333333334,28360.0,602,11535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,1412.25
61.15,8317.0,137,2653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,1010.69
103.48333333333332,9255.0,114,3263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,1138.56
70.70833333333333,11043.0,163,5309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,1311.0
73.63333333333333,11545.0,133,3925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,1699.21
50.28333333333333,16268.0,291,12896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1066.0
110.19166666666668,9242.0,35,7013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1120.08
54.475000000000016,10116.0,92,5627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1070.76
62.53333333333333,11349.0,88,7231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1132.47
62.35833333333334,6446.0,26,5613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1019.96
